pokemon_id,name,base_experience,height_in_meters,weight_in_kg,hp,attack,defense,special_attack,special_defense,speed,primary_type,secondary_type,gender_rate,capture_rate,base_happiness,is_baby,is_legendary,is_mythical,color,shape,generation,total_stats
656.0,froakie,63.0,0.3,7.0,41.0,56.0,40.0,62.0,44.0,71.0,water,,0.12,0.18,70.0,False,False,False,blue,quadruped,Gen 6,314.0
657.0,frogadier,142.0,0.6,10.9,54.0,63.0,52.0,83.0,56.0,97.0,water,,0.12,0.18,70.0,False,False,False,blue,humanoid,Gen 6,405.0
658.0,greninja,239.0,1.5,40.0,72.0,95.0,67.0,103.0,71.0,122.0,water,dark,0.12,0.18,70.0,False,False,False,blue,humanoid,Gen 6,530.0
659.0,bunnelby,47.0,0.4,5.0,38.0,36.0,38.0,32.0,36.0,57.0,normal,,0.5,1.0,70.0,False,False,False,brown,upright,Gen 6,237.0
660.0,diggersby,148.0,1.0,42.4,85.0,56.0,77.0,50.0,77.0,78.0,normal,ground,0.5,0.5,70.0,False,False,False,brown,upright,Gen 6,423.0
661.0,fletchling,56.0,0.3,1.7,45.0,50.0,43.0,40.0,38.0,62.0,normal,flying,0.5,1.0,70.0,False,False,False,red,wings,Gen 6,278.0
662.0,fletchinder,134.0,0.7,16.0,62.0,73.0,55.0,56.0,52.0,84.0,fire,flying,0.5,0.47,70.0,False,False,False,red,wings,Gen 6,382.0
663.0,talonflame,175.0,1.2,24.5,78.0,81.0,71.0,74.0,69.0,126.0,fire,flying,0.5,0.18,70.0,False,False,False,red,wings,Gen 6,499.0
664.0,scatterbug,40.0,0.3,2.5,38.0,35.0,40.0,27.0,25.0,35.0,bug,,0.5,1.0,70.0,False,False,False,black,armor,Gen 6,200.0
665.0,spewpa,75.0,0.3,8.4,45.0,22.0,60.0,27.0,30.0,29.0,bug,,0.5,0.47,70.0,False,False,False,black,blob,Gen 6,213.0
666.0,vivillon,185.0,1.2,17.0,80.0,52.0,50.0,90.0,50.0,89.0,bug,flying,0.5,0.18,70.0,False,False,False,white,bug-wings,Gen 6,411.0
667.0,litleo,74.0,0.6,13.5,62.0,50.0,58.0,73.0,54.0,72.0,fire,normal,0.88,0.86,70.0,False,False,False,brown,quadruped,Gen 6,369.0
668.0,pyroar,177.0,1.5,81.5,86.0,68.0,72.0,109.0,66.0,106.0,fire,normal,0.88,0.25,70.0,False,False,False,brown,quadruped,Gen 6,507.0
669.0,flabebe,61.0,0.1,0.1,44.0,38.0,39.0,61.0,79.0,42.0,fairy,,1.0,0.88,70.0,False,False,False,white,arms,Gen 6,303.0
670.0,floette,130.0,0.2,0.9,54.0,45.0,47.0,75.0,98.0,52.0,fairy,,1.0,0.47,70.0,False,False,False,white,arms,Gen 6,371.0
671.0,florges,248.0,1.1,10.0,78.0,65.0,68.0,112.0,154.0,75.0,fairy,,1.0,0.18,70.0,False,False,False,white,arms,Gen 6,552.0
672.0,skiddo,70.0,0.9,31.0,66.0,65.0,48.0,62.0,57.0,52.0,grass,,0.5,0.78,70.0,False,False,False,brown,quadruped,Gen 6,350.0
673.0,gogoat,186.0,1.7,91.0,123.0,100.0,62.0,97.0,81.0,68.0,grass,,0.5,0.18,70.0,False,False,False,brown,quadruped,Gen 6,531.0
674.0,pancham,70.0,0.6,8.0,67.0,82.0,62.0,46.0,48.0,43.0,fighting,,0.5,0.86,70.0,False,False,False,white,upright,Gen 6,348.0
675.0,pangoro,173.0,2.1,136.0,95.0,124.0,78.0,69.0,71.0,58.0,fighting,dark,0.5,0.25,70.0,False,False,False,white,humanoid,Gen 6,495.0
676.0,furfrou,165.0,1.2,28.0,75.0,80.0,60.0,65.0,90.0,102.0,normal,,0.5,0.63,70.0,False,False,False,white,quadruped,Gen 6,472.0
677.0,espurr,71.0,0.3,3.5,62.0,48.0,54.0,63.0,60.0,68.0,psychic,,0.5,0.75,70.0,False,False,False,gray,upright,Gen 6,355.0
678.0,meowstic-male,163.0,0.6,8.5,74.0,48.0,76.0,83.0,81.0,104.0,psychic,,0.5,0.29,70.0,False,False,False,blue,upright,Gen 6,466.0
679.0,honedge,65.0,0.8,2.0,45.0,80.0,100.0,35.0,37.0,28.0,steel,ghost,0.5,0.71,70.0,False,False,False,brown,blob,Gen 6,325.0
680.0,doublade,157.0,0.8,4.5,59.0,110.0,150.0,45.0,49.0,35.0,steel,ghost,0.5,0.35,70.0,False,False,False,brown,heads,Gen 6,448.0
681.0,aegislash-shield,234.0,1.7,53.0,60.0,50.0,140.0,50.0,140.0,60.0,steel,ghost,0.5,0.18,70.0,False,False,False,brown,blob,Gen 6,500.0
682.0,spritzee,68.0,0.2,0.5,78.0,52.0,60.0,63.0,65.0,23.0,fairy,,0.5,0.78,70.0,False,False,False,pink,arms,Gen 6,341.0
683.0,aromatisse,162.0,0.8,15.5,101.0,72.0,72.0,99.0,89.0,29.0,fairy,,0.5,0.55,70.0,False,False,False,pink,humanoid,Gen 6,462.0
684.0,swirlix,68.0,0.4,3.5,62.0,48.0,66.0,59.0,57.0,49.0,fairy,,0.5,0.78,70.0,False,False,False,white,legs,Gen 6,341.0
685.0,slurpuff,168.0,0.8,5.0,82.0,80.0,86.0,85.0,75.0,72.0,fairy,,0.5,0.55,70.0,False,False,False,white,humanoid,Gen 6,480.0
686.0,inkay,58.0,0.4,3.5,53.0,54.0,53.0,37.0,46.0,45.0,dark,psychic,0.5,0.75,70.0,False,False,False,blue,tentacles,Gen 6,288.0
687.0,malamar,169.0,1.5,47.0,86.0,92.0,88.0,68.0,75.0,73.0,dark,psychic,0.5,0.31,70.0,False,False,False,blue,blob,Gen 6,482.0
688.0,binacle,61.0,0.5,31.0,42.0,52.0,67.0,39.0,56.0,50.0,rock,water,0.5,0.47,70.0,False,False,False,brown,heads,Gen 6,306.0
689.0,barbaracle,175.0,1.3,96.0,72.0,105.0,115.0,54.0,86.0,68.0,rock,water,0.5,0.18,70.0,False,False,False,brown,heads,Gen 6,500.0
690.0,skrelp,64.0,0.5,7.3,50.0,60.0,60.0,60.0,60.0,30.0,poison,water,0.5,0.88,70.0,False,False,False,brown,blob,Gen 6,320.0
691.0,dragalge,173.0,1.8,81.5,65.0,75.0,90.0,97.0,123.0,44.0,poison,dragon,0.5,0.22,70.0,False,False,False,brown,blob,Gen 6,494.0
692.0,clauncher,66.0,0.5,8.3,50.0,53.0,62.0,58.0,63.0,44.0,water,,0.5,0.88,70.0,False,False,False,blue,armor,Gen 6,330.0
693.0,clawitzer,100.0,1.3,35.3,71.0,73.0,88.0,120.0,89.0,59.0,water,,0.5,0.22,70.0,False,False,False,blue,squiggle,Gen 6,500.0
694.0,helioptile,58.0,0.5,6.0,44.0,38.0,33.0,61.0,43.0,70.0,electric,normal,0.5,0.75,70.0,False,False,False,yellow,upright,Gen 6,289.0
695.0,heliolisk,168.0,1.0,21.0,62.0,55.0,52.0,109.0,94.0,109.0,electric,normal,0.5,0.29,70.0,False,False,False,yellow,upright,Gen 6,481.0
696.0,tyrunt,72.0,0.8,26.0,58.0,89.0,77.0,45.0,45.0,48.0,rock,dragon,0.12,0.18,70.0,False,False,False,brown,upright,Gen 6,362.0
697.0,tyrantrum,182.0,2.5,270.0,82.0,121.0,119.0,69.0,59.0,71.0,rock,dragon,0.12,0.18,70.0,False,False,False,red,upright,Gen 6,521.0
698.0,amaura,72.0,1.3,25.2,77.0,59.0,50.0,67.0,63.0,46.0,rock,ice,0.12,0.18,70.0,False,False,False,blue,quadruped,Gen 6,362.0
699.0,aurorus,104.0,2.7,225.0,123.0,77.0,72.0,99.0,92.0,58.0,rock,ice,0.12,0.18,70.0,False,False,False,blue,quadruped,Gen 6,521.0
700.0,sylveon,184.0,1.0,23.5,95.0,65.0,65.0,110.0,130.0,60.0,fairy,,0.12,0.18,70.0,False,False,False,pink,quadruped,Gen 6,525.0
701.0,hawlucha,175.0,0.8,21.5,78.0,92.0,75.0,74.0,63.0,118.0,fighting,flying,0.5,0.39,70.0,False,False,False,green,humanoid,Gen 6,500.0
702.0,dedenne,151.0,0.2,2.2,67.0,58.0,57.0,81.0,67.0,101.0,electric,fairy,0.5,0.71,70.0,False,False,False,yellow,upright,Gen 6,431.0
703.0,carbink,100.0,0.3,5.7,50.0,50.0,150.0,50.0,150.0,50.0,rock,fairy,-1.0,0.24,70.0,False,False,False,gray,ball,Gen 6,500.0
704.0,goomy,60.0,0.3,2.8,45.0,50.0,35.0,55.0,75.0,40.0,dragon,,0.5,0.18,35.0,False,False,False,purple,squiggle,Gen 6,300.0
705.0,sliggoo,158.0,0.8,17.5,68.0,75.0,53.0,83.0,113.0,60.0,dragon,,0.5,0.18,35.0,False,False,False,purple,squiggle,Gen 6,452.0
706.0,goodra,270.0,2.0,150.5,90.0,100.0,70.0,110.0,150.0,80.0,dragon,,0.5,0.18,35.0,False,False,False,purple,upright,Gen 6,600.0
707.0,klefki,165.0,0.2,3.0,57.0,80.0,91.0,80.0,87.0,75.0,steel,fairy,0.5,0.29,70.0,False,False,False,gray,ball,Gen 6,470.0
708.0,phantump,62.0,0.4,7.0,43.0,70.0,48.0,50.0,60.0,38.0,ghost,grass,0.5,0.47,70.0,False,False,False,brown,arms,Gen 6,309.0
709.0,trevenant,166.0,1.5,71.0,85.0,110.0,76.0,65.0,82.0,56.0,ghost,grass,0.5,0.24,70.0,False,False,False,brown,tentacles,Gen 6,474.0
710.0,pumpkaboo-average,67.0,0.4,5.0,49.0,66.0,70.0,44.0,55.0,51.0,ghost,grass,0.5,0.47,70.0,False,False,False,brown,ball,Gen 6,335.0
711.0,gourgeist-average,173.0,0.9,12.5,65.0,90.0,122.0,58.0,75.0,84.0,ghost,grass,0.5,0.24,70.0,False,False,False,brown,blob,Gen 6,494.0
712.0,bergmite,61.0,1.0,99.5,55.0,69.0,85.0,32.0,35.0,28.0,ice,,0.5,0.75,70.0,False,False,False,blue,quadruped,Gen 6,304.0
713.0,avalugg,180.0,2.0,505.0,95.0,117.0,184.0,44.0,46.0,28.0,ice,,0.5,0.22,70.0,False,False,False,blue,quadruped,Gen 6,514.0
714.0,noibat,49.0,0.5,8.0,40.0,30.0,35.0,45.0,40.0,55.0,flying,dragon,0.5,0.75,70.0,False,False,False,purple,wings,Gen 6,245.0
715.0,noivern,187.0,1.5,85.0,85.0,70.0,80.0,97.0,80.0,123.0,flying,dragon,0.5,0.18,70.0,False,False,False,purple,wings,Gen 6,535.0
716.0,xerneas,306.0,3.0,215.0,126.0,131.0,95.0,131.0,98.0,99.0,fairy,,-1.0,0.18,0.0,False,True,False,blue,quadruped,Gen 6,680.0
717.0,yveltal,306.0,5.8,203.0,126.0,131.0,95.0,131.0,98.0,99.0,dark,flying,-1.0,0.18,0.0,False,True,False,red,wings,Gen 6,680.0
718.0,zygarde-50,270.0,5.0,305.0,108.0,100.0,121.0,81.0,95.0,95.0,dragon,ground,-1.0,0.01,0.0,False,True,False,green,squiggle,Gen 6,600.0
719.0,diancie,270.0,0.7,8.8,50.0,100.0,150.0,100.0,150.0,50.0,rock,fairy,-1.0,0.01,70.0,False,False,True,pink,arms,Gen 6,600.0
720.0,hoopa,270.0,0.5,9.0,80.0,110.0,60.0,150.0,130.0,70.0,psychic,ghost,-1.0,0.01,100.0,False,False,True,purple,arms,Gen 6,600.0
721.0,volcanion,270.0,1.7,195.0,80.0,110.0,120.0,130.0,90.0,70.0,fire,water,-1.0,0.01,100.0,False,False,True,brown,quadruped,Gen 6,600.0
722.0,rowlet,64.0,0.3,1.5,68.0,55.0,55.0,50.0,50.0,42.0,grass,flying,0.12,0.18,70.0,False,False,False,brown,wings,Gen 7,320.0
723.0,dartrix,147.0,0.7,16.0,78.0,75.0,75.0,70.0,70.0,52.0,grass,flying,0.12,0.18,70.0,False,False,False,brown,wings,Gen 7,420.0
724.0,decidueye,239.0,1.6,36.6,78.0,107.0,75.0,100.0,100.0,70.0,grass,ghost,0.12,0.18,70.0,False,False,False,brown,wings,Gen 7,530.0
725.0,litten,64.0,0.4,4.3,45.0,65.0,40.0,60.0,40.0,70.0,fire,,0.12,0.18,70.0,False,False,False,red,quadruped,Gen 7,320.0
726.0,torracat,147.0,0.7,25.0,65.0,85.0,50.0,80.0,50.0,90.0,fire,,0.12,0.18,70.0,False,False,False,red,quadruped,Gen 7,420.0
727.0,incineroar,239.0,1.8,83.0,95.0,115.0,90.0,80.0,90.0,60.0,fire,dark,0.12,0.18,70.0,False,False,False,red,upright,Gen 7,530.0
728.0,popplio,64.0,0.4,7.5,50.0,54.0,54.0,66.0,56.0,40.0,water,,0.12,0.18,70.0,False,False,False,blue,fish,Gen 7,320.0
729.0,brionne,147.0,0.6,17.5,60.0,69.0,69.0,91.0,81.0,50.0,water,,0.12,0.18,70.0,False,False,False,blue,fish,Gen 7,420.0
730.0,primarina,239.0,1.8,44.0,80.0,74.0,74.0,126.0,116.0,60.0,water,fairy,0.12,0.18,70.0,False,False,False,blue,fish,Gen 7,530.0
731.0,pikipek,53.0,0.3,1.2,35.0,75.0,30.0,30.0,30.0,65.0,normal,flying,0.5,1.0,70.0,False,False,False,black,wings,Gen 7,265.0
732.0,trumbeak,124.0,0.6,14.8,55.0,85.0,50.0,40.0,50.0,75.0,normal,flying,0.5,0.47,70.0,False,False,False,black,wings,Gen 7,355.0
733.0,toucannon,218.0,1.1,26.0,80.0,120.0,75.0,75.0,75.0,60.0,normal,flying,0.5,0.18,70.0,False,False,False,black,wings,Gen 7,485.0
734.0,yungoos,51.0,0.4,6.0,48.0,70.0,30.0,30.0,30.0,45.0,normal,,0.5,1.0,70.0,False,False,False,brown,quadruped,Gen 7,253.0
735.0,gumshoos,146.0,0.7,14.2,88.0,110.0,60.0,55.0,60.0,45.0,normal,,0.5,0.5,70.0,False,False,False,brown,quadruped,Gen 7,418.0
736.0,grubbin,60.0,0.4,4.4,47.0,62.0,45.0,55.0,45.0,46.0,bug,,0.5,1.0,70.0,False,False,False,gray,armor,Gen 7,300.0
737.0,charjabug,140.0,0.5,10.5,57.0,82.0,95.0,55.0,75.0,36.0,bug,electric,0.5,0.47,70.0,False,False,False,green,squiggle,Gen 7,400.0
738.0,vikavolt,225.0,1.5,45.0,77.0,70.0,90.0,145.0,75.0,43.0,bug,electric,0.5,0.18,70.0,False,False,False,blue,armor,Gen 7,500.0
739.0,crabrawler,68.0,0.6,7.0,47.0,82.0,57.0,42.0,47.0,63.0,fighting,,0.5,0.88,70.0,False,False,False,purple,armor,Gen 7,338.0
740.0,crabominable,167.0,1.7,180.0,97.0,132.0,77.0,62.0,67.0,43.0,fighting,ice,0.5,0.24,70.0,False,False,False,white,armor,Gen 7,478.0
741.0,oricorio-baile,167.0,0.6,3.4,75.0,70.0,70.0,98.0,70.0,93.0,fire,flying,0.75,0.18,70.0,False,False,False,red,wings,Gen 7,476.0
742.0,cutiefly,61.0,0.1,0.2,40.0,45.0,40.0,55.0,40.0,84.0,bug,fairy,0.5,0.75,70.0,False,False,False,yellow,armor,Gen 7,304.0
743.0,ribombee,162.0,0.2,0.5,60.0,55.0,60.0,95.0,70.0,124.0,bug,fairy,0.5,0.29,70.0,False,False,False,yellow,bug-wings,Gen 7,464.0
744.0,rockruff,56.0,0.5,9.2,45.0,65.0,40.0,30.0,40.0,60.0,rock,,0.5,0.75,70.0,False,False,False,brown,quadruped,Gen 7,280.0
745.0,lycanroc-midday,170.0,0.8,25.0,75.0,115.0,65.0,55.0,65.0,112.0,rock,,0.5,0.35,70.0,False,False,False,brown,quadruped,Gen 7,487.0
746.0,wishiwashi-solo,61.0,0.2,0.3,45.0,20.0,20.0,25.0,25.0,40.0,water,,0.5,0.24,70.0,False,False,False,blue,fish,Gen 7,175.0
747.0,mareanie,61.0,0.4,8.0,50.0,53.0,62.0,43.0,52.0,45.0,poison,water,0.5,0.75,70.0,False,False,False,blue,blob,Gen 7,305.0
748.0,toxapex,173.0,0.7,14.5,50.0,63.0,152.0,53.0,142.0,35.0,poison,water,0.5,0.29,70.0,False,False,False,blue,tentacles,Gen 7,495.0
749.0,mudbray,77.0,1.0,110.0,70.0,100.0,70.0,45.0,55.0,45.0,ground,,0.5,0.75,70.0,False,False,False,brown,quadruped,Gen 7,385.0
750.0,mudsdale,175.0,2.5,920.0,100.0,125.0,100.0,55.0,85.0,35.0,ground,,0.5,0.24,70.0,False,False,False,brown,quadruped,Gen 7,500.0
751.0,dewpider,54.0,0.3,4.0,38.0,40.0,52.0,40.0,72.0,27.0,water,bug,0.5,0.78,70.0,False,False,False,green,legs,Gen 7,269.0
752.0,araquanid,159.0,1.8,82.0,68.0,70.0,92.0,50.0,132.0,42.0,water,bug,0.5,0.39,70.0,False,False,False,green,armor,Gen 7,454.0
753.0,fomantis,50.0,0.3,1.5,40.0,55.0,35.0,50.0,35.0,35.0,grass,,0.5,0.75,70.0,False,False,False,pink,upright,Gen 7,250.0
754.0,lurantis,168.0,0.9,18.5,70.0,105.0,90.0,80.0,90.0,45.0,grass,,0.5,0.29,70.0,False,False,False,pink,humanoid,Gen 7,480.0
755.0,morelull,57.0,0.2,1.5,40.0,35.0,55.0,65.0,75.0,15.0,grass,fairy,0.5,0.75,70.0,False,False,False,purple,blob,Gen 7,285.0
756.0,shiinotic,142.0,1.0,11.5,60.0,45.0,80.0,90.0,100.0,30.0,grass,fairy,0.5,0.29,70.0,False,False,False,purple,humanoid,Gen 7,405.0
757.0,salandit,64.0,0.6,4.8,48.0,44.0,40.0,71.0,40.0,77.0,poison,fire,0.12,0.47,70.0,False,False,False,black,quadruped,Gen 7,320.0
758.0,salazzle,168.0,1.2,22.2,68.0,64.0,60.0,111.0,60.0,117.0,poison,fire,1.0,0.18,70.0,False,False,False,black,quadruped,Gen 7,480.0
759.0,stufful,68.0,0.5,6.8,70.0,75.0,50.0,45.0,50.0,50.0,normal,fighting,0.5,0.55,70.0,False,False,False,pink,quadruped,Gen 7,340.0
760.0,bewear,175.0,2.1,135.0,120.0,125.0,80.0,55.0,60.0,60.0,normal,fighting,0.5,0.27,70.0,False,False,False,pink,upright,Gen 7,500.0
761.0,bounsweet,42.0,0.3,3.2,42.0,30.0,38.0,30.0,38.0,32.0,grass,,1.0,0.92,70.0,False,False,False,purple,legs,Gen 7,210.0
762.0,steenee,102.0,0.7,8.2,52.0,40.0,48.0,40.0,48.0,62.0,grass,,1.0,0.47,70.0,False,False,False,purple,humanoid,Gen 7,290.0
763.0,tsareena,230.0,1.2,21.4,72.0,120.0,98.0,50.0,98.0,72.0,grass,,1.0,0.18,70.0,False,False,False,purple,humanoid,Gen 7,510.0
764.0,comfey,170.0,0.1,0.3,51.0,52.0,90.0,82.0,110.0,100.0,fairy,,0.75,0.24,70.0,False,False,False,green,ball,Gen 7,485.0
765.0,oranguru,172.0,1.5,76.0,90.0,60.0,80.0,90.0,110.0,60.0,normal,psychic,0.5,0.18,70.0,False,False,False,white,humanoid,Gen 7,490.0
766.0,passimian,172.0,2.0,82.8,100.0,120.0,90.0,40.0,60.0,80.0,fighting,,0.5,0.18,70.0,False,False,False,white,upright,Gen 7,490.0
767.0,wimpod,46.0,0.5,12.0,25.0,35.0,40.0,20.0,30.0,80.0,bug,water,0.5,0.35,70.0,False,False,False,gray,tentacles,Gen 7,230.0
768.0,golisopod,186.0,2.0,108.0,75.0,125.0,140.0,60.0,90.0,40.0,bug,water,0.5,0.18,70.0,False,False,False,gray,humanoid,Gen 7,530.0
769.0,sandygast,64.0,0.5,70.0,55.0,55.0,80.0,70.0,45.0,15.0,ghost,ground,0.5,0.55,70.0,False,False,False,brown,squiggle,Gen 7,320.0
770.0,palossand,168.0,1.3,250.0,85.0,75.0,110.0,100.0,75.0,35.0,ghost,ground,0.5,0.24,70.0,False,False,False,brown,squiggle,Gen 7,480.0
771.0,pyukumuku,144.0,0.3,1.2,55.0,60.0,130.0,30.0,130.0,5.0,water,,0.5,0.24,70.0,False,False,False,black,squiggle,Gen 7,410.0
772.0,type-null,107.0,1.9,120.5,95.0,95.0,95.0,95.0,95.0,59.0,normal,,-1.0,0.01,0.0,False,True,False,gray,quadruped,Gen 7,534.0
773.0,silvally,257.0,2.3,100.5,95.0,95.0,95.0,95.0,95.0,95.0,normal,,-1.0,0.01,0.0,False,True,False,gray,quadruped,Gen 7,570.0
774.0,minior-red-meteor,154.0,0.3,40.0,60.0,60.0,100.0,60.0,100.0,60.0,rock,flying,-1.0,0.12,70.0,False,False,False,brown,ball,Gen 7,440.0
775.0,komala,168.0,0.4,19.9,65.0,115.0,65.0,75.0,95.0,65.0,normal,,0.5,0.18,70.0,False,False,False,blue,humanoid,Gen 7,480.0
776.0,turtonator,170.0,2.0,212.0,60.0,78.0,135.0,91.0,85.0,36.0,fire,dragon,0.5,0.27,70.0,False,False,False,red,upright,Gen 7,485.0
777.0,togedemaru,152.0,0.3,3.3,65.0,98.0,63.0,40.0,73.0,96.0,electric,steel,0.5,0.71,70.0,False,False,False,gray,upright,Gen 7,435.0
778.0,mimikyu-disguised,167.0,0.2,0.7,55.0,90.0,80.0,50.0,105.0,96.0,ghost,fairy,0.5,0.18,70.0,False,False,False,yellow,squiggle,Gen 7,476.0
779.0,bruxish,166.0,0.9,19.0,68.0,105.0,70.0,70.0,70.0,92.0,water,psychic,0.5,0.31,70.0,False,False,False,pink,fish,Gen 7,475.0
780.0,drampa,170.0,3.0,185.0,78.0,60.0,85.0,135.0,91.0,36.0,normal,dragon,0.5,0.27,70.0,False,False,False,white,squiggle,Gen 7,485.0
781.0,dhelmise,181.0,3.9,210.0,70.0,131.0,100.0,86.0,90.0,40.0,ghost,grass,-1.0,0.1,70.0,False,False,False,green,blob,Gen 7,517.0
782.0,jangmo-o,60.0,0.6,29.7,45.0,55.0,65.0,45.0,45.0,45.0,dragon,,0.5,0.18,70.0,False,False,False,gray,quadruped,Gen 7,300.0
783.0,hakamo-o,147.0,1.2,47.0,55.0,75.0,90.0,65.0,70.0,65.0,dragon,fighting,0.5,0.18,70.0,False,False,False,gray,upright,Gen 7,420.0
784.0,kommo-o,270.0,1.6,78.2,75.0,110.0,125.0,100.0,105.0,85.0,dragon,fighting,0.5,0.18,70.0,False,False,False,gray,upright,Gen 7,600.0
785.0,tapu-koko,257.0,1.8,20.5,70.0,115.0,85.0,95.0,75.0,130.0,electric,fairy,-1.0,0.01,70.0,False,True,False,yellow,arms,Gen 7,570.0
786.0,tapu-lele,257.0,1.2,18.6,70.0,85.0,75.0,130.0,115.0,95.0,psychic,fairy,-1.0,0.01,70.0,False,True,False,pink,arms,Gen 7,570.0
787.0,tapu-bulu,257.0,1.9,45.5,70.0,130.0,115.0,85.0,95.0,75.0,grass,fairy,-1.0,0.01,70.0,False,True,False,red,arms,Gen 7,570.0
788.0,tapu-fini,257.0,1.3,21.2,70.0,75.0,115.0,95.0,130.0,85.0,water,fairy,-1.0,0.01,70.0,False,True,False,purple,arms,Gen 7,570.0
789.0,cosmog,40.0,0.2,0.1,43.0,29.0,31.0,29.0,31.0,37.0,psychic,,-1.0,0.18,0.0,False,True,False,blue,ball,Gen 7,200.0
790.0,cosmoem,140.0,0.1,999.9,43.0,29.0,131.0,29.0,131.0,37.0,psychic,,-1.0,0.18,0.0,False,True,False,blue,ball,Gen 7,400.0
791.0,solgaleo,306.0,3.4,230.0,137.0,137.0,107.0,113.0,89.0,97.0,psychic,steel,-1.0,0.18,0.0,False,True,False,white,quadruped,Gen 7,680.0
792.0,lunala,306.0,4.0,120.0,137.0,113.0,89.0,137.0,107.0,97.0,psychic,ghost,-1.0,0.18,0.0,False,True,False,purple,wings,Gen 7,680.0
793.0,nihilego,257.0,1.2,55.5,109.0,53.0,47.0,127.0,131.0,103.0,rock,poison,-1.0,0.18,0.0,False,False,False,white,tentacles,Gen 7,570.0
794.0,buzzwole,257.0,2.4,333.6,107.0,139.0,139.0,53.0,53.0,79.0,bug,fighting,-1.0,0.18,0.0,False,False,False,red,tentacles,Gen 7,570.0
795.0,pheromosa,257.0,1.8,25.0,71.0,137.0,37.0,137.0,37.0,151.0,bug,fighting,-1.0,0.18,0.0,False,False,False,white,humanoid,Gen 7,570.0
796.0,xurkitree,257.0,3.8,100.0,83.0,89.0,71.0,173.0,71.0,83.0,electric,,-1.0,0.18,0.0,False,False,False,black,upright,Gen 7,570.0
797.0,celesteela,257.0,9.2,999.9,97.0,101.0,103.0,107.0,101.0,61.0,steel,flying,-1.0,0.18,0.0,False,False,False,green,humanoid,Gen 7,570.0
798.0,kartana,257.0,0.3,0.1,59.0,181.0,131.0,59.0,31.0,109.0,grass,steel,-1.0,0.18,0.0,False,False,False,white,humanoid,Gen 7,570.0
799.0,guzzlord,257.0,5.5,888.0,223.0,101.0,53.0,97.0,53.0,43.0,dark,dragon,-1.0,0.18,0.0,False,False,False,black,upright,Gen 7,570.0
800.0,necrozma,270.0,2.4,230.0,97.0,107.0,101.0,127.0,89.0,79.0,psychic,,-1.0,1.0,0.0,False,True,False,black,arms,Gen 7,600.0
801.0,magearna,270.0,1.0,80.5,80.0,95.0,115.0,130.0,115.0,65.0,steel,fairy,-1.0,0.01,0.0,False,False,True,gray,humanoid,Gen 7,600.0
802.0,marshadow,270.0,0.7,22.2,90.0,125.0,80.0,90.0,90.0,125.0,fighting,ghost,-1.0,0.01,0.0,False,False,True,gray,humanoid,Gen 7,600.0
803.0,poipole,189.0,0.6,1.8,67.0,73.0,67.0,73.0,67.0,73.0,poison,,-1.0,0.18,0.0,False,False,False,purple,upright,Gen 7,420.0
804.0,naganadel,243.0,3.6,150.0,73.0,73.0,73.0,127.0,73.0,121.0,poison,dragon,-1.0,0.18,0.0,False,False,False,purple,wings,Gen 7,540.0
805.0,stakataka,257.0,5.5,820.0,61.0,131.0,211.0,53.0,101.0,13.0,rock,steel,-1.0,0.12,0.0,False,False,False,gray,quadruped,Gen 7,570.0
806.0,blacephalon,257.0,1.8,13.0,53.0,127.0,53.0,151.0,79.0,107.0,fire,ghost,-1.0,0.12,0.0,False,False,False,white,humanoid,Gen 7,570.0
807.0,zeraora,270.0,1.5,44.5,88.0,112.0,75.0,102.0,80.0,143.0,electric,,-1.0,0.01,0.0,False,False,True,yellow,humanoid,Gen 7,600.0
808.0,meltan,135.0,0.2,8.0,46.0,65.0,65.0,55.0,35.0,34.0,steel,,-1.0,0.01,0.0,False,False,True,gray,ball,Gen 7,300.0
809.0,melmetal,270.0,2.5,800.0,135.0,143.0,143.0,80.0,65.0,34.0,steel,,-1.0,0.01,0.0,False,False,True,gray,humanoid,Gen 7,600.0
810.0,grookey,62.0,0.3,5.0,50.0,65.0,50.0,40.0,40.0,65.0,grass,,0.12,0.18,50.0,False,False,False,green,upright,Gen 8,310.0
811.0,thwackey,147.0,0.7,14.0,70.0,85.0,70.0,55.0,60.0,80.0,grass,,0.12,0.18,50.0,False,False,False,green,upright,Gen 8,420.0
812.0,rillaboom,265.0,2.1,90.0,100.0,125.0,90.0,60.0,70.0,85.0,grass,,0.12,0.18,50.0,False,False,False,green,humanoid,Gen 8,530.0
813.0,scorbunny,62.0,0.3,4.5,50.0,71.0,40.0,40.0,40.0,69.0,fire,,0.12,0.18,50.0,False,False,False,white,upright,Gen 8,310.0
814.0,raboot,147.0,0.6,9.0,65.0,86.0,60.0,55.0,60.0,94.0,fire,,0.12,0.18,50.0,False,False,False,gray,upright,Gen 8,420.0
815.0,cinderace,265.0,1.4,33.0,80.0,116.0,75.0,65.0,75.0,119.0,fire,,0.12,0.18,50.0,False,False,False,white,upright,Gen 8,530.0
816.0,sobble,62.0,0.3,4.0,50.0,40.0,40.0,70.0,40.0,70.0,water,,0.12,0.18,50.0,False,False,False,blue,quadruped,Gen 8,310.0
817.0,drizzile,147.0,0.7,11.5,65.0,60.0,55.0,95.0,55.0,90.0,water,,0.12,0.18,50.0,False,False,False,blue,upright,Gen 8,420.0
